Name,Size,Predicted %,Actual value
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,0.04321292992627203,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,0.27084095151720766,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,0.2814279399069729,YES
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,0.04150396606520234,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0.018164026227280854,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,0.999999434909885,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0.015362270662891477,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0.03878710762458498,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0.016824258026080195,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0.015299354369360996,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,0.8093758888479275,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,0.07673359667597295,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,0.32722668470439387,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,0.03861878135351038,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,0.041112840438692844,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,0.04065053626236595,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,0.04452100329236657,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,0.039856083406259894,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,0.9990695981532305,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0.015293984788130497,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,0.35121054490083664,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,0.046009228452018575,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0.01577109090095999,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,0.986685214490984,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0.015362270662891477,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,0.039913834742484666,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,0.8927609239367734,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,0.7470742887471572,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,0.9253663438110753,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,0.9986508891096327,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,0.26577841680648745,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,0.038632018786022716,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0.015299354369360996,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0.015362270662891477,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,0.2647983227520537,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,0.03900235524496598,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0.015299354369360996,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0.039913834742484666,NO
