ID,Size,Predicted %,Actual value
0,215,0.17,NO
1,273,0.68,YES
2,460,0.57,YES
3,138,0.4013333333333334,NO
4,358,0.52,NO
5,1154,0.81,YES
6,51,0.0,NO
7,157,0.21,NO
8,31,0.0,NO
9,1009,0.62,YES
10,193,0.58,NO
11,83,0.03,YES
12,262,0.5125,NO
13,638,0.72,YES
14,40,0.0,NO
15,374,0.62,NO
16,390,0.56,NO
17,51,0.25,NO
18,579,0.74,YES
19,32,0.0,NO
20,66,0.0,NO
21,260,0.72,YES
22,596,0.61,NO
23,198,0.38,NO
24,50,0.0,NO
25,27,0.0,NO
26,926,0.66,NO
27,60,0.12,NO
28,62,0.0,NO
29,87,0.016666666666666663,NO
30,52,0.01,NO
31,297,0.49,NO
32,163,0.06,NO
33,118,0.17,NO
34,83,0.02,NO
35,147,0.065,NO
36,58,0.0,NO
37,44,0.01,NO
38,106,0.16,NO
39,192,0.37,NO
40,151,0.22,NO
41,352,0.58,YES
42,752,0.81,YES
43,877,0.81,YES
44,319,0.65,YES
45,27,0.0,NO
46,55,0.0,NO
47,94,0.18,NO
48,191,0.06,NO
49,90,0.08,NO
50,90,0.69,NO
51,271,0.4,YES
52,138,0.24,NO
53,79,0.1,NO
54,82,0.04333333333333333,NO
55,147,0.01,NO
56,422,0.68,YES
57,1026,0.7,YES
58,530,0.36,NO
59,189,0.01,YES
60,167,0.19,YES
61,86,0.769,NO
62,195,0.37,YES
63,374,0.4,YES
64,573,0.39,NO
65,126,0.075,YES
66,106,0.24,YES
67,109,0.13,NO
68,85,0.006666666666666665,NO
69,237,0.46,NO
70,345,0.84,YES
71,47,0.0,NO
72,781,0.78,YES
73,27,0.0,NO
74,89,0.085,NO
75,300,0.6,YES
76,166,0.38,NO
77,92,0.41766666666666663,NO
78,497,0.42,YES
79,93,0.41766666666666663,NO
80,244,0.25,NO
81,183,0.27,YES
82,252,0.45,NO
83,109,0.15,YES
84,607,0.75,YES
85,565,0.68,YES
86,69,0.09,NO
87,77,0.21666666666666665,NO
88,97,0.33,NO
89,343,0.51,NO
90,214,0.2075,NO
91,79,0.11,NO
92,25,0.0,NO
93,84,0.07,NO
94,34,0.0,NO
95,33,0.0,NO
96,104,0.23,NO
97,172,0.34,NO
98,70,0.22,NO
99,140,0.13983333333333334,NO
100,156,0.06,NO
101,142,0.35,NO
102,152,0.23,NO
103,31,0.0,NO
104,60,0.0,NO
105,60,0.01,NO
106,876,0.54,NO
107,61,0.01,NO
108,185,0.25,NO
109,264,0.48,NO
110,248,0.22,NO
111,286,0.78,YES
112,185,0.34,NO
113,194,0.09,NO
114,346,0.56,NO
115,309,0.47,NO
116,363,0.63,YES
117,84,0.4040000000000001,NO
118,53,0.05,NO
119,132,0.044000000000000004,YES
120,4088,0.64,NO
121,721,0.61,YES
122,47,0.03,NO
123,101,0.4439999999999999,NO
124,517,0.48,YES
125,327,0.45,YES
126,274,0.46,YES
127,136,0.16883333333333334,YES
128,56,0.0,NO
129,74,0.0,YES
130,361,0.71,YES
131,174,0.0,NO
132,148,0.0,NO
133,92,0.2,NO
134,45,0.04,NO
135,168,0.02,NO
136,77,0.035,NO
137,666,0.91,NO
138,88,0.25,NO
139,263,0.49,NO
140,54,0.0,NO
141,51,0.04,NO
142,132,0.0,NO
143,160,0.53,YES
144,152,0.01,NO
145,39,0.01,NO
146,677,0.47,NO
147,131,0.04,NO
148,47,0.03,NO
149,129,0.04,NO
150,43,0.0,NO
151,257,0.55,NO
152,356,0.65,NO
153,62,0.0,NO
154,45,0.23,NO
155,97,0.7241666666666666,NO
156,476,0.59,NO
157,77,0.32666666666666666,NO
158,69,0.09,NO
159,104,0.3593333333333334,NO
160,115,0.03,NO
161,421,0.84,NO
162,61,0.0,NO
163,2009,0.9,NO
164,179,0.16,NO
165,106,0.69,NO
166,33,0.0,NO
167,657,0.6,NO
168,295,0.51,NO
169,872,0.75,NO
170,444,0.51,NO
171,168,0.2,NO
172,752,0.55,NO
173,135,0.3285,NO
174,1126,0.54,NO
175,163,0.27,NO
176,184,0.1,NO
177,51,0.0,NO
178,25,0.0,NO
179,180,0.11,NO
180,64,0.0,NO
181,101,0.23,NO
182,512,0.55,NO
183,187,0.1,NO
184,56,0.0,NO
185,39,0.28,NO
186,261,0.68,NO
187,73,0.0,NO
188,65,0.0,NO
189,329,0.67,NO
190,64,0.01,NO
191,164,0.24,NO
192,624,0.53,NO
193,74,0.01,NO
194,117,0.035,NO
195,84,0.3340000000000001,NO
196,226,0.13,NO
197,76,0.10666666666666666,NO
198,323,0.43,NO
199,72,0.04,NO
200,42,0.0,NO
201,48,0.02,NO
202,89,0.07,NO
203,380,0.84,NO
204,141,0.24683333333333335,NO
205,148,0.29,NO
206,191,0.23,NO
207,46,0.0,NO
208,165,0.01,NO
209,171,0.01,NO
210,56,0.0,NO
211,179,0.0,NO
212,74,0.03,NO
213,36,0.0,NO
214,37,0.0,NO
215,34,0.0,NO
216,34,0.0,NO
217,38,0.05,NO
218,39,0.0,NO
219,156,0.01,NO
220,84,0.046666666666666655,NO
221,117,0.4091666666666666,NO
222,94,0.6816666666666666,NO
223,71,0.0,NO
224,183,0.15,NO
225,85,0.11666666666666667,NO
226,183,0.01,NO
227,70,0.04,NO
228,54,0.3,NO
229,160,0.18,NO
230,128,0.38333333333333336,NO
231,151,0.03,NO
232,422,0.53,NO
233,221,0.14,NO
234,50,0.0,NO
235,42,0.25,NO
236,624,0.9,NO
237,377,0.45,NO
238,382,0.79,NO
239,72,0.0,NO
240,92,0.09,NO
241,282,0.47,NO
242,371,0.67,NO
243,47,0.0,NO
244,108,0.61,NO
245,111,0.48,NO
246,319,0.42,NO
247,129,0.08,NO
248,49,0.0,NO
249,358,0.46,NO
250,277,0.42,NO
251,49,0.0,NO
252,89,0.09,NO
253,41,0.03,NO
254,66,0.0,NO
255,63,0.06,NO
256,24,0.0,NO
257,50,0.02,NO
258,72,0.0,NO
259,47,0.01,NO
260,47,0.0,NO
261,183,0.0,NO
262,49,0.0,NO
