ID,Size,Predicted %,Actual value
0,215,0.475,NO
1,273,0.445,YES
2,460,0.48,YES
3,138,0.35,NO
4,358,0.64,NO
5,1248,0.85,YES
6,51,0.25,NO
7,157,0.698,NO
8,31,0.07,NO
9,981,0.99,YES
10,180,0.25,NO
11,262,0.52,NO
12,553,0.9,YES
13,40,0.1,NO
14,369,0.94,NO
15,390,0.6,NO
16,51,0.08,NO
17,577,0.89,YES
18,32,0.34,NO
19,66,0.53,NO
20,188,0.56,YES
21,582,0.82,YES
22,160,0.628,YES
23,50,0.18,NO
24,27,0.28,NO
25,923,0.98,YES
26,60,0.13,NO
27,62,0.43,NO
28,87,0.5,NO
29,52,0.24,NO
30,268,0.8,YES
31,163,0.62,NO
32,109,0.42,NO
33,147,0.27,NO
34,58,0.06,NO
35,44,0.32,NO
36,106,0.92,YES
37,139,0.55,NO
38,326,0.58,YES
39,648,0.56,YES
40,792,0.84,YES
41,319,0.94,YES
42,55,0.02,NO
43,191,0.58,NO
44,90,0.77,NO
45,273,0.67,YES
46,137,0.47,NO
47,79,0.65,NO
48,82,0.33,NO
49,147,0.6,NO
50,422,0.74,YES
51,979,0.66,YES
52,495,0.86,YES
53,189,0.59,YES
54,167,0.42,YES
55,86,0.81,NO
56,182,0.33,YES
57,361,0.57,YES
58,126,0.31,YES
59,106,0.56,NO
60,109,0.55,NO
61,85,0.43,NO
62,236,0.89,NO
63,315,1.0,YES
64,695,0.99,YES
65,27,0.28,NO
66,89,0.68,NO
67,301,0.88,YES
68,153,0.49,YES
69,92,0.65,NO
70,466,0.91,YES
71,93,0.62,NO
72,244,0.81,NO
73,192,0.87,YES
74,252,0.98,NO
75,109,0.47,NO
76,601,0.48,YES
77,565,0.44,YES
78,69,0.55,NO
79,77,0.88,NO
80,94,0.86,YES
81,337,0.555,NO
82,214,0.4,NO
83,79,0.59,NO
84,25,0.27,NO
85,84,0.59,NO
86,34,0.07,NO
87,33,0.06,NO
88,104,0.51,NO
89,172,0.74,NO
90,70,0.56,NO
91,140,0.37,NO
92,156,0.5,NO
93,248,0.86,NO
94,277,0.5,YES
95,189,0.6,NO
96,194,0.58,NO
97,346,0.97,NO
98,304,0.85,NO
99,356,0.98,YES
100,84,0.69,NO
101,53,0.04,NO
102,132,0.35,NO
103,4088,0.67,NO
104,691,0.95,YES
105,47,0.52,NO
106,101,0.6349999999999999,NO
107,510,0.76,YES
108,328,0.91,YES
109,273,0.42,YES
110,136,0.34,NO
111,56,0.04,NO
112,74,0.19,NO
113,359,0.74,YES
114,174,0.41,NO
115,148,0.5,NO
116,92,0.86,NO
117,45,0.31,NO
118,168,0.55,NO
119,77,0.64,NO
120,666,0.66,NO
121,88,0.67,NO
122,262,0.53,NO
123,54,0.07,NO
124,48,0.12,YES
125,140,0.31,YES
126,152,0.64,NO
127,39,0.14,NO
128,131,0.2,NO
129,47,0.4,NO
130,129,0.43,NO
131,43,0.13,NO
132,243,0.88,YES
133,62,0.35,NO
134,45,0.3,NO
135,97,0.68,NO
136,476,0.68,NO
