ID,Size,Predicted %,Actual value
0,215,0.13,NO
1,274,0.36,NO
2,461,0.63,YES
3,138,0.31000000000000005,NO
4,358,0.57,NO
5,1248,0.98,YES
6,51,0.0,NO
7,45,0.23,NO
8,157,0.52,NO
9,31,0.0,NO
10,1008,0.96,YES
11,55,0.62,NO
12,204,0.67,NO
13,55,0.1636785714285714,NO
14,103,0.77,NO
15,83,0.41,NO
16,262,0.17,NO
17,83,0.43,NO
18,867,0.95,YES
19,40,0.013333333333333332,NO
20,387,0.83,YES
21,390,0.39,NO
22,51,0.12833333333333333,NO
23,637,0.82,YES
24,32,0.01,NO
25,68,0.17800000000000002,YES
26,547,0.89,YES
27,566,0.94,NO
28,314,0.83,YES
29,839,0.98,YES
30,211,0.84,NO
31,31,0.0,NO
32,50,0.10102380952380952,NO
33,27,0.0,NO
34,175,0.95,NO
35,50,0.013999999999999999,NO
36,62,0.03,NO
37,87,0.21,NO
38,52,0.015714285714285715,NO
39,373,0.63,NO
40,224,0.12,NO
41,118,0.03,YES
42,83,0.26833333333333337,NO
43,147,0.098,NO
44,58,0.017142857142857147,NO
45,44,0.05,NO
46,106,0.98,NO
47,189,0.72,NO
48,151,0.36,NO
49,352,0.35,YES
50,849,0.47,YES
51,877,0.46,YES
52,41,0.02,NO
53,319,0.73,YES
54,27,0.0,NO
55,55,0.0,NO
56,94,0.38,NO
57,191,0.15,NO
58,90,0.14,NO
59,90,0.14,NO
60,271,0.74,YES
61,152,0.6,NO
62,90,0.46,YES
63,82,0.31,NO
64,147,0.13,NO
65,422,0.41,YES
66,1059,0.96,YES
67,530,0.22,YES
68,205,0.81,YES
69,190,0.31,NO
70,86,0.44,NO
71,207,0.8,YES
72,397,0.5,YES
73,573,0.64,NO
74,126,0.11607142857142858,YES
75,167,0.69,NO
76,109,0.0875,YES
77,85,0.03,NO
78,237,0.63,NO
79,424,0.51,YES
80,47,0.15291666666666665,NO
81,1118,0.69,YES
82,27,0.0,NO
83,89,0.23,NO
84,474,0.8,YES
85,166,0.55,NO
86,92,0.29,NO
87,476,0.97,NO
88,93,0.33,NO
89,244,0.66,NO
90,204,0.63,NO
91,252,0.64,NO
92,109,0.02,YES
93,618,0.52,NO
94,565,0.83,YES
95,69,0.09,NO
96,77,0.4848214285714285,NO
97,97,0.3333333333333333,NO
98,343,0.38,NO
99,214,0.05,NO
100,79,0.08,NO
101,25,0.0,NO
102,84,0.05,NO
103,34,0.0,NO
104,33,0.0,NO
105,104,0.06,NO
106,172,0.35,NO
107,70,0.2,NO
108,140,0.2715714285714286,NO
109,156,0.34,NO
110,142,0.1,NO
111,152,0.18,NO
112,31,0.0,NO
113,60,0.83,NO
114,60,0.2455,NO
115,876,0.97,NO
116,61,0.17,NO
117,185,0.17,NO
118,264,0.69,NO
119,43,0.0,NO
120,248,0.44,NO
121,310,0.87,YES
122,199,0.46,NO
123,194,0.39041666666666663,NO
124,346,0.79,NO
125,90,0.68,NO
126,335,0.84,YES
127,372,0.61,NO
128,84,0.33,NO
129,53,0.13,NO
130,148,0.49,NO
131,4088,0.44,NO
132,860,0.88,YES
133,47,0.09888888888888889,NO
134,101,0.5755,NO
135,517,0.32,YES
136,327,0.9,YES
137,275,0.53,YES
138,136,0.30833333333333335,NO
139,56,0.06271428571428571,NO
140,74,0.01,YES
141,362,0.96,YES
142,174,0.19,NO
143,148,0.53,NO
144,92,0.46,NO
145,45,0.16141666666666665,YES
146,39,0.0,NO
147,182,0.56,NO
148,77,0.31857142857142856,NO
149,666,0.86,NO
150,88,0.09,YES
151,263,0.4,YES
152,54,0.03880952380952381,NO
153,76,0.18,NO
154,132,0.0275,NO
155,160,0.15,YES
156,152,0.12,NO
157,39,0.01,NO
158,677,0.93,NO
159,131,0.0275,NO
160,47,0.09888888888888889,NO
161,129,0.0475,NO
162,43,0.0,NO
163,73,0.09,NO
164,257,0.66,NO
165,356,0.96,NO
166,62,0.073,NO
167,45,0.06,NO
168,97,0.84,NO
169,131,0.37,YES
170,68,0.14633333333333332,YES
171,99,0.19,NO
172,53,0.0,NO
173,81,0.898,NO
174,78,1.0,YES
175,69,0.29833333333333334,NO
176,69,0.18833333333333335,NO
177,77,0.6895714285714285,NO
178,72,0.01,NO
179,72,0.19,NO
180,63,0.08650000000000001,NO
181,50,0.04,NO
182,28,0.0,NO
183,96,0.33,NO
184,40,0.03,NO
185,76,0.1635,NO
186,49,0.05909090909090909,NO
187,63,0.6449999999999999,NO
188,55,0.0,NO
189,45,0.13666666666666663,NO
190,476,0.44,NO
191,77,0.555,NO
192,69,0.09,NO
193,104,0.33,NO
194,115,0.12833333333333333,NO
195,421,0.31,NO
196,61,0.01,NO
197,2009,0.79,NO
198,179,0.28,NO
199,106,0.83,NO
200,33,0.03,NO
201,657,0.44,NO
202,295,0.5,NO
203,872,0.41,NO
204,444,0.45,NO
205,168,0.5,NO
206,752,0.38,NO
207,135,0.355,NO
208,1126,0.3,NO
209,163,0.47,NO
210,184,0.34,NO
211,51,0.0,NO
212,25,0.0,NO
213,180,0.1,NO
214,64,0.18333333333333335,NO
215,101,0.24657142857142855,NO
216,512,0.3,NO
217,187,0.25,NO
218,56,0.0,NO
219,39,0.52,NO
220,261,0.66,NO
221,73,0.0,NO
222,65,0.0,NO
223,329,0.51,NO
224,64,0.0575,NO
225,164,0.36666666666666664,NO
226,624,0.77,NO
227,74,0.0,NO
228,117,0.11607142857142858,NO
229,84,0.28,NO
230,226,0.48,NO
231,76,0.105,NO
232,323,0.34,NO
233,72,0.17,NO
234,42,0.0,NO
235,48,0.1911742424242424,NO
236,89,0.02,NO
237,380,0.45,NO
238,141,0.4150000000000001,NO
239,148,0.35,NO
240,191,0.42,NO
241,46,0.01,NO
242,165,0.06,NO
243,171,0.02,NO
244,56,0.06985714285714285,NO
245,179,0.1,NO
246,74,0.0,NO
247,36,0.0,NO
248,37,0.01,NO
249,34,0.0,NO
250,34,0.0,NO
251,38,0.26,NO
252,39,0.04,NO
253,156,0.16,NO
254,84,0.04,NO
255,117,0.2175,NO
256,94,0.71,NO
257,71,0.0,NO
258,183,0.34,NO
259,85,0.24,NO
260,183,0.12,NO
261,70,0.02,NO
262,54,0.15,NO
263,160,0.16,NO
264,128,0.19416666666666665,NO
265,151,0.22,NO
266,422,0.29,NO
267,221,0.29,NO
268,50,0.0,NO
269,42,0.31,NO
270,624,0.65,NO
271,377,0.22,NO
272,382,0.99,NO
273,72,0.0,NO
274,92,0.16,NO
275,282,0.7,NO
276,371,0.38,NO
277,47,0.0,NO
278,108,0.48,NO
279,111,0.3,NO
280,319,0.37,NO
281,129,0.12300000000000001,NO
282,49,0.0,NO
283,358,0.4,NO
284,277,0.64,NO
285,49,0.0,NO
286,89,0.07,NO
287,41,0.04,NO
288,66,0.0,NO
289,63,0.1875,NO
290,24,0.0,NO
291,50,0.14833333333333334,NO
292,72,0.0,NO
293,47,0.12158333333333335,NO
294,47,0.09291666666666666,NO
295,183,0.14,NO
296,49,0.0,NO
297,50,0.0,NO
298,98,0.11,NO
299,143,0.14,NO
300,43,0.0,NO
301,42,0.0,NO
302,56,0.0,NO
303,44,0.08,NO
304,26,0.0,NO
305,254,0.36,NO
306,16883,0.35,NO
307,74,0.01,NO
308,153,0.35,NO
309,68,0.05,NO
310,100,0.2921666666666667,NO
311,550,0.44,NO
312,437,0.18,NO
313,1038,0.51,NO
314,104,0.23,NO
315,332,0.54,NO
316,123,0.08,NO
317,106,0.49,NO
318,106,0.43,NO
319,94,0.84,NO
320,101,0.8929761904761905,NO
321,38,0.58,NO
322,628,0.67,NO
323,32,0.0,NO
324,111,0.05,NO
325,35,0.08,NO
326,90,0.61,NO
327,27,0.01,NO
328,28,0.01,NO
329,92,0.16,NO
330,979,0.98,NO
331,67,0.01,NO
332,29,0.0,NO
333,105,0.26,NO
334,72,0.01,NO
335,37,0.02,NO
336,47,0.0,NO
337,31,0.0,NO
338,90,0.65,NO
339,223,0.1875,NO
340,214,0.16,NO
341,107,0.1675,NO
342,37,0.0,NO
343,27,0.0,NO
344,48,0.11347979797979799,NO
345,167,0.21,NO
346,213,0.37,NO
347,867,0.79,NO
348,159,0.33,NO
349,100,0.07,NO
350,96,0.13,NO
351,842,0.6,NO
352,535,0.39,NO
353,83,0.315,NO
354,63,0.18,NO
355,76,0.02,NO
356,202,0.1,NO
357,155,0.19,NO
358,1263,0.84,NO
359,74,0.01,NO
360,101,0.21466666666666664,NO
361,27,0.0,NO
362,22,0.0,NO
363,491,0.4,NO
364,62,0.0,NO
365,59,0.04,NO
366,99,0.06,NO
367,27,0.0,NO
368,77,0.1,NO
369,863,1.0,NO
370,64,0.18333333333333335,NO
371,45,0.06133333333333334,NO
372,63,0.3,NO
373,54,0.0,NO
374,64,0.0675,NO
375,132,0.17,NO
376,182,0.14,NO
377,70,0.02,NO
378,36,0.0,NO
379,58,0.0,NO
380,62,0.0,NO
381,132,0.14940476190476187,NO
382,74,0.0,NO
383,86,0.8,NO
384,74,0.0,NO
385,48,0.7849758297258297,NO
386,74,0.02,NO
387,86,0.02,NO
388,355,0.45,NO
389,53,0.0,NO
390,804,0.54,NO
391,75,0.0,NO
