ID,Size,Predicted %,Actual value
0,215,0.29,NO
1,273,0.45,YES
2,460,0.41,YES
3,138,0.43,NO
4,358,0.51,NO
5,1248,0.91,YES
6,51,0.12,NO
7,157,0.67,NO
8,31,0.0,NO
9,981,0.76,YES
10,180,0.07,NO
11,262,0.46,NO
12,553,0.74,YES
13,40,0.0,NO
14,369,0.77,NO
15,390,0.44,NO
16,51,0.54,NO
17,577,0.62,YES
18,32,0.2,NO
19,66,0.04,NO
20,188,0.23,YES
21,582,0.6,YES
22,160,0.62,YES
23,50,0.05,NO
24,27,0.2,NO
25,923,0.95,YES
26,60,0.3,NO
27,62,0.03,NO
28,87,0.31,NO
29,52,0.04,NO
30,268,0.21,YES
31,163,0.53,NO
32,109,0.23,NO
33,147,0.08,NO
34,58,0.0,NO
35,44,0.17,NO
36,106,0.6,YES
37,139,0.05,NO
38,326,0.14,YES
39,648,0.57,YES
40,792,0.87,YES
41,319,0.66,YES
42,55,0.0,NO
43,191,0.18,NO
44,90,0.34,NO
45,273,0.13,YES
46,137,0.04,NO
47,79,0.31,NO
48,82,0.1,NO
49,147,0.06,NO
50,422,0.5,YES
51,979,0.77,YES
52,495,0.89,YES
53,189,0.1,YES
54,167,0.43,YES
55,86,0.61,NO
56,182,0.03,YES
57,361,0.36,YES
58,126,0.12,YES
59,106,0.45,NO
60,109,0.43,NO
61,85,0.15,NO
62,236,0.42,NO
63,315,0.79,YES
64,695,0.91,YES
65,27,0.2,NO
66,89,0.25,NO
67,301,0.57,YES
68,153,0.11,YES
69,92,0.55,NO
70,466,0.77,YES
71,93,0.52,NO
72,244,0.21,NO
73,192,0.38,YES
74,252,0.46,NO
75,109,0.23,NO
76,601,0.18,YES
77,565,0.32,YES
78,69,0.13,NO
79,77,0.28,NO
80,94,0.6,YES
81,337,0.23,NO
82,214,0.19,NO
83,79,0.29,NO
84,25,0.2,NO
85,84,0.42,NO
86,34,0.0,NO
87,33,0.0,NO
88,104,0.36,NO
89,172,0.3,NO
90,70,0.46,NO
91,140,0.02,NO
92,156,0.43,NO
93,248,0.19,NO
94,277,0.4,YES
