Name,Size,Predicted %,Actual value
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,0.0014183570630012451,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,0.014804316287434187,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,0.0154998204572095,YES
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,0.0013613193245264,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,8.037285705387774E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,0.9999733652600974,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,6.713024569196381E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0.0010716875101401454,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,7.189840988314519E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,6.665817756104789E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,0.12437779445423412,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,0.0018209523715158348,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,0.00887797367062085,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,0.0011029083442944884,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,0.00158326799190373,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,0.002869288512338214,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,0.0014718399819230758,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,0.0014021701583235057,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,0.9963498480042577,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,6.656944580677356E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,0.009489912467930468,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,0.0015207169128585154,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,6.848890695768172E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,0.9620744402404185,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,6.713024569196381E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,0.00118623622456508,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,0.9999586757613054,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,0.9955197638460417,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,0.1907309250312345,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,0.9917123756248637,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,0.006409281572344498,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,0.001084894781097325,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,6.640864425081424E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,6.713024569196381E-4,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,0.9985660422471994,NO
