ID,Size,Predicted %,Actual value
0,45,0.9996984318455971,YES
1,28,1.0776558829234648E-5,NO
2,28,1.0776558829234648E-5,NO
3,449,6.034274680183442E-5,YES
4,1470,0.3333668543845535,YES
5,25,3.017319413433106E-5,NO
6,39,1.5082956259426848E-4,NO
7,47,1.5082956259426848E-4,NO
8,30,7.54261577915221E-5,NO
9,215,7.54261577915221E-5,YES
10,50,3.7715923662970505E-5,NO
11,82,3.0156815440289503E-4,NO
12,41,3.0156815440289503E-4,NO
13,245,1.5082956259426848E-4,NO
14,227,1.5082956259426848E-4,NO
15,363,3.0156815440289503E-4,NO
16,407,3.0156815440289503E-4,NO
17,145,0.6666599613775346,NO
18,49,1.005631536604988E-4,NO
19,85,3.7715923662970505E-5,NO
20,64,3.7715923662970505E-5,NO
21,36,3.7715923662970505E-5,NO
22,37,1.5082956259426848E-4,NO
23,83,0.9996984318455971,NO
24,32,7.54261577915221E-5,NO
25,26,3.017319413433106E-5,NO
26,834,0.9996984318455971,YES
27,365,0.9996984318455971,NO
28,206,1.5082956259426848E-4,YES
29,24,2.15526531316005E-5,NO
30,24,2.15526531316005E-5,NO
31,27,3.7715923662970505E-5,NO
32,260,1.5082956259426848E-4,NO
33,30,7.54261577915221E-5,NO
34,428,1.5082956259426848E-4,NO
35,972,1.5082956259426848E-4,NO
36,123,1.5082956259426848E-4,NO
37,562,1.5082956259426848E-4,NO
38,205,1.5082956259426848E-4,NO
39,37,3.017319413433106E-5,NO
40,35,3.017319413433106E-5,NO
41,276,1.5082956259426848E-4,NO
42,316,1.5082956259426848E-4,NO
43,204,1.5082956259426848E-4,NO
44,133,1.5082956259426848E-4,NO
45,285,1.5082956259426848E-4,NO
46,336,1.5082956259426848E-4,NO
47,464,1.5082956259426848E-4,YES
48,294,1.5082956259426848E-4,YES
49,76,1.5082956259426848E-4,NO
50,69,3.017319413433106E-5,NO
51,266,1.5082956259426848E-4,NO
52,247,1.5082956259426848E-4,NO
53,217,1.5082956259426848E-4,NO
54,99,3.7715923662970505E-5,YES
55,191,3.7715923662970505E-5,NO
56,476,1.5082956259426848E-4,NO
57,95,3.7715923662970505E-5,NO
58,550,3.0156815440289503E-4,YES
59,136,3.7715923662970505E-5,NO
60,33,4.310344827586207E-5,NO
61,464,0.9996984318455971,YES
62,140,1.5082956259426848E-4,NO
63,111,3.0156815440289503E-4,NO
64,34,3.7715923662970505E-5,NO
65,39,3.7715923662970505E-5,NO
66,36,1.6763335233177994E-5,NO
67,257,0.9996984318455971,YES
68,61,1.5082956259426848E-4,NO
69,57,3.3525546466407405E-5,NO
70,124,1.005631536604988E-4,NO
71,59,1.5082956259426848E-4,NO
72,32,3.0156815440289503E-4,NO
73,25,2.5144581342720645E-5,NO
74,53,3.7715923662970505E-5,NO
75,53,3.7715923662970505E-5,NO
76,88,1.5082956259426848E-4,YES
77,107,1.5082956259426848E-4,NO
78,133,1.005631536604988E-4,YES
79,169,7.54261577915221E-5,NO
80,80,1.5082956259426848E-4,NO
81,29,1.5082956259426848E-4,NO
82,588,3.0156815440289503E-4,NO
83,162,3.0156815440289503E-4,NO
84,39,3.7715923662970505E-5,NO
85,79,4.310344827586207E-5,NO
86,85,3.7715923662970505E-5,NO
87,110,1.5082956259426848E-4,NO
88,111,6.034274680183442E-5,NO
89,53,1.5082956259426848E-4,NO
90,52,3.7715923662970505E-5,NO
91,154,1.5082956259426848E-4,YES
92,403,3.0156815440289503E-4,YES
93,183,7.54261577915221E-5,NO
94,215,1.5082956259426848E-4,NO
95,76,7.54261577915221E-5,NO
96,564,3.0156815440289503E-4,YES
