Name,Size,Predicted %,Actual value
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,45,1.0,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,79,0.6841347067964715,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,67,0.007857142857142856,NO
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,45,1.0,YES
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,28,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,28,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,564,0.23,YES
lang/java/avro/src/main/java/org/apache/avro/Schema.java,1492,0.16,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,174,0.54,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,25,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,39,0.014619047619047618,NO
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/data/Json.java,184,0.006666666666666666,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,221,1.0,YES
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,101,0.005,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,41,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,250,0.808995072954371,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,227,0.02,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,363,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,408,0.85,NO
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,145,0.6508565440874468,NO
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,64,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,42,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,36,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,83,0.0028571428571428567,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,32,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,26,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,883,0.19,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,421,0.8,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,213,1.0,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,24,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,259,0.8870203407703408,NO
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,30,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,428,0.01,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,981,0.13,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,126,0.29,NO
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,562,0.01,NO
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,226,0.37,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,37,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,35,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,283,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,316,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,0.02287878787878788,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,0.01,NO
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,298,0.26,NO
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,336,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,701,0.79,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,301,0.13769805194805193,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,76,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,69,0.15,NO
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,266,0.0,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,253,0.03,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,217,0.03,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,100,0.09485231924937808,NO
