Name,Size,Predicted %,Actual value
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,45,0.20526040668640175,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,79,0.2057923673217238,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,67,0.20494513498097938,NO
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,45,0.20107190820070214,YES
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,28,0.20285688109369954,NO
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,28,0.20285688109369954,NO
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,564,0.8959922177646534,YES
lang/java/avro/src/main/java/org/apache/avro/Schema.java,1492,1.0,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,174,0.2683425336039889,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,25,0.20285688109369954,NO
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,39,0.2013893186431219,NO
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,0.2131710453457796,NO
lang/java/avro/src/main/java/org/apache/avro/data/Json.java,184,0.2445593801234889,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,0.21054244294566155,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,221,0.3146786796907943,YES
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0.22015229575313908,NO
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,101,0.24269801005934877,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,41,0.2013893186431219,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,250,0.3375629268082513,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,227,0.2873524255675141,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,363,0.5246178344213391,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,408,0.6024168823640221,NO
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,145,0.2363386294752047,NO
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0.21662976860832656,NO
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0.20624861131263125,NO
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,64,0.20065365672719085,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,42,0.2013893186431219,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,36,0.2017923494230796,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,0.20599198587054043,NO
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,83,0.20159576729121872,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,32,0.20648856379655878,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,26,0.20285688109369954,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,883,0.9995016920386579,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,421,0.6219281544707359,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,213,0.2980741953251545,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,24,0.20351938877398432,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0.20351938877398432,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0.2070729248053947,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,259,0.3072611346461373,NO
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,30,0.21054244294566155,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,428,0.6567881914811385,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,981,0.99852931417007,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,126,0.23561215653944714,NO
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,562,0.8530911117461681,NO
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,226,0.31648388040385056,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,37,0.21003869649826978,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,35,0.21003869649826978,NO
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,283,0.03602814600007384,NO
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,316,0.09160230962056116,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,0.25639083034051846,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,0.2482205912317572,NO
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,298,0.04541981481669391,NO
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,336,0.03601145070565152,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,701,0.9856627462572908,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,301,0.4108808232732836,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,76,0.20123227641318378,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,69,0.2089766928787404,NO
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,266,0.32710812737806677,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,253,0.3094676729358829,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,217,0.2872456477265931,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,100,0.22998471014963126,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,191,0.28829247701444816,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,476,0.7566506351774686,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,95,0.2374746003464324,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,551,0.8427908016869622,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,136,0.2482205912317572,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,0.20648856379655878,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,496,0.7791054782124682,YES
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,156,0.22904136291160382,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,113,0.21084539679734035,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,0.20599198587054043,NO
