ID,Size,Predicted %,Actual value
0,25,0.0,NO
1,25,0.0,NO
2,354,0.14,YES
3,774,0.35,YES
4,25,0.0,NO
5,38,0.1,NO
6,235,0.23,NO
7,199,0.27,NO
8,34,0.68,NO
9,36,0.66,NO
10,36,0.66,NO
11,26,0.0,NO
12,441,0.17,YES
13,465,0.15,YES
14,191,0.27,YES
15,24,0.0,NO
16,24,0.0,NO
17,52,0.44,NO
18,54,0.44,NO
19,192,0.27,NO
20,300,0.14,NO
21,250,0.18,NO
22,618,0.36,NO
23,37,0.66,NO
24,35,0.64,NO
25,279,0.14,NO
26,274,0.14,NO
27,398,0.14,NO
28,238,0.2,NO
29,74,0.39,NO
30,69,0.38,NO
31,203,0.27,NO
32,229,0.18,NO
33,202,0.27,NO
34,101,0.23,NO
35,165,0.25,NO
36,337,0.14,NO
37,94,0.28,NO
38,381,0.14,NO
39,138,0.24,NO
40,40,0.43,NO
41,86,0.39,NO
42,90,0.28,NO
43,78,0.28,NO
44,84,0.29,NO
45,59,0.42,NO
46,111,0.37,NO
47,149,0.24,NO
48,74,0.39,NO
49,230,0.21,NO
50,208,0.22,NO
51,55,0.32,NO
52,29,0.93,NO
53,110,0.23,NO
54,96,0.24,NO
55,42,0.6,NO
56,36,0.66,NO
57,356,0.1,YES
58,100,0.23,YES
59,73,0.39,YES
60,111,0.23,NO
61,99,0.28,YES
62,79,0.39,NO
63,28,0.14,NO
64,309,0.17,YES
65,94,0.31,YES
66,45,0.6,YES
67,39,0.43,NO
68,40,0.43,YES
69,28,0.14,NO
70,27,0.14,NO
71,71,0.39,YES
72,80,0.39,NO
73,40,0.43,YES
74,87,0.39,NO
