Name,Size,Predicted %,Actual value
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,45,0.001060981626202838,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,79,0.0010658458541728264,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,67,0.001059850345712537,NO
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,45,0.001028475524095745,YES
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,28,0.0010377237253486498,NO
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,28,0.0010377237253486498,NO
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,564,0.6381925808631739,YES
lang/java/avro/src/main/java/org/apache/avro/Schema.java,1492,1.0,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,174,0.0031068560291112254,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,25,0.001039979380879919,NO
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,39,0.0010307485255247714,NO
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,0.0011115775038215425,NO
lang/java/avro/src/main/java/org/apache/avro/data/Json.java,184,0.0013546449515271287,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,0.0010999637694348386,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,221,0.0018663488030654398,YES
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0.001176033893822176,NO
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,101,0.0013279110409089203,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,41,0.0010513259342858964,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,250,0.0020753734735846283,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,227,0.0016797735647786673,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,363,0.004407749716957471,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,408,0.9999860035081483,NO
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,145,0.0012908272417904044,NO
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0.0011491974034067596,NO
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0.0010803764695934087,NO
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,64,0.00103775560041591,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,42,0.0010295114836495407,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,36,0.0010321873711227158,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,0.0010754325217588161,NO
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,83,0.0010349596666464605,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,32,0.0010771427095591138,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,26,0.0010510569164386618,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,883,0.9972877371973644,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,421,0.23635708194014365,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,213,0.001747617129068019,YES
