Name,Size,Predicted %,Actual value
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,45,0.9996630727762802,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,79,0.16668539641512614,YES
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,67,1.6852039096730702E-4,NO
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,45,0.9999325782092772,YES
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,28,7.3293364018821735E-6,NO
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,28,7.3293364018821735E-6,NO
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,564,0.9996630727762802,YES
lang/java/avro/src/main/java/org/apache/avro/Schema.java,1492,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,174,0.9996630727762802,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,25,2.1071263011504908E-5,NO
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,39,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,6.742179072276159E-5,NO
lang/java/avro/src/main/java/org/apache/avro/data/Json.java,184,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,2.2475950732715994E-5,NO
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,221,0.9996630727762802,YES
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,101,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,41,4.816027740319784E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,250,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,227,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,363,4.816027740319784E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,408,0.9998314796090326,NO
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,145,0.15386410788381744,NO
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,3.745879532514234E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,64,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,42,8.427439743805831E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,36,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,83,5.618608832453084E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,32,3.3713168363562804E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,26,2.1071263011504908E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,883,0.9996630727762802,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,421,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,213,0.9998314796090326,YES
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,24,1.296714126403693E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,1.296714126403693E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,259,1.6852039096730702E-4,NO
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,30,2.2475950732715994E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,428,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,981,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,126,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,562,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,226,0.9996630727762802,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,37,2.1071263011504908E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,35,2.1071263011504908E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,283,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,316,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,298,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,336,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,701,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,301,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,76,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,69,2.1071263011504908E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,266,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,253,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,217,4.2140750105351876E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,100,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,191,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,476,4.816027740319784E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,95,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,551,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,136,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,2.5933609958506223E-5,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,496,0.9996630727762802,YES
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,156,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,113,3.369272237196765E-4,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,39,2.4081298463613157E-5,NO
lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,36,1.404770600960863E-5,NO
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,288,0.9996630727762802,YES
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,75,1.1235955056179774E-4,NO
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,57,1.605445671718469E-5,NO
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,124,6.742179072276159E-5,NO
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,59,6.742179072276159E-5,NO
